+1 SlashdotCommonNeighbor_49:1 SlashdotDirected_A_OUT_177:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_573:1 SlashdotDirected_B_IN_309:1 SlashdotDEBREE_A_666:1 SlashdotDEBREE_B_478:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_102:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_12:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_111:1 SlashdotDEBREE_B_20:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_10:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_202:1 SlashdotDEBREE_B_9:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_62:1 SlashdotDirected_B_OUT_4:1 SlashdotDirected_A_IN_14:1 SlashdotDirected_B_IN_3:1 SlashdotDEBREE_A_67:1 SlashdotDEBREE_B_4:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_38:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_23:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_52:1 SlashdotDEBREE_B_266:1
+0 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_38:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_23:1 SlashdotDirected_B_IN_13:1 SlashdotDEBREE_A_52:1 SlashdotDEBREE_B_203:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_17:1 SlashdotDirected_A_IN_56:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_238:1 SlashdotDEBREE_B_40:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_32:1 SlashdotDirected_B_IN_36:1 SlashdotDEBREE_A_218:1 SlashdotDEBREE_B_38:1
+1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_63:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_203:1 SlashdotDEBREE_B_266:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_63:1 SlashdotDirected_B_IN_7:1 SlashdotDEBREE_A_203:1 SlashdotDEBREE_B_10:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_63:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_203:1 SlashdotDEBREE_B_6:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_293:1 SlashdotDirected_A_IN_117:1 SlashdotDirected_B_IN_31:1 SlashdotDEBREE_A_239:1 SlashdotDEBREE_B_297:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_47:1 SlashdotDirected_A_IN_117:1 SlashdotDirected_B_IN_30:1 SlashdotDEBREE_A_239:1 SlashdotDEBREE_B_70:1
+1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_95:1 SlashdotDirected_A_IN_117:1 SlashdotDirected_B_IN_28:1 SlashdotDEBREE_A_239:1 SlashdotDEBREE_B_111:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_117:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_239:1 SlashdotDEBREE_B_200:1
+1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_44:1 SlashdotDirected_A_IN_117:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_239:1 SlashdotDEBREE_B_44:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_15:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_20:1 SlashdotDEBREE_B_266:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_10:1 SlashdotDirected_A_IN_15:1 SlashdotDirected_B_IN_8:1 SlashdotDEBREE_A_20:1 SlashdotDEBREE_B_15:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_246:1 SlashdotDirected_B_OUT_23:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_19:1 SlashdotDEBREE_A_327:1 SlashdotDEBREE_B_36:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_12:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_82:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_92:1 SlashdotDEBREE_B_266:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_12:1 SlashdotDirected_B_OUT_68:1 SlashdotDirected_A_IN_82:1 SlashdotDirected_B_IN_41:1 SlashdotDEBREE_A_92:1 SlashdotDEBREE_B_99:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_21:1 SlashdotDirected_A_IN_105:1 SlashdotDirected_B_IN_14:1 SlashdotDEBREE_A_266:1 SlashdotDEBREE_B_27:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_7:1 SlashdotDirected_A_IN_105:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_266:1 SlashdotDEBREE_B_10:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_28:1 SlashdotDirected_A_IN_105:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_266:1 SlashdotDEBREE_B_28:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_10:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_8:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_15:1 SlashdotDEBREE_B_7:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_10:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_8:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_15:1 SlashdotDEBREE_B_1:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_10:1 SlashdotDirected_B_OUT_133:1 SlashdotDirected_A_IN_53:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_61:1 SlashdotDEBREE_B_135:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_27:1 SlashdotDirected_A_IN_75:1 SlashdotDirected_B_IN_41:1 SlashdotDEBREE_A_75:1 SlashdotDEBREE_B_61:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_50:1 SlashdotDirected_A_IN_75:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_75:1 SlashdotDEBREE_B_56:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_70:1 SlashdotDirected_A_IN_75:1 SlashdotDirected_B_IN_17:1 SlashdotDEBREE_A_75:1 SlashdotDEBREE_B_80:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_15:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_15:1 SlashdotDEBREE_B_200:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_95:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_28:1 SlashdotDirected_B_IN_9:1 SlashdotDEBREE_A_111:1 SlashdotDEBREE_B_9:1
?1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_65:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_22:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_81:1 SlashdotDEBREE_B_200:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_46:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_10:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_50:1 SlashdotDEBREE_B_1:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_67:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_8:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_67:1 SlashdotDEBREE_B_2:1
+1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_10:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_34:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_43:1 SlashdotDEBREE_B_233:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_10:1 SlashdotDirected_B_OUT_67:1 SlashdotDirected_A_IN_34:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_43:1 SlashdotDEBREE_B_81:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_10:1 SlashdotDirected_B_OUT_37:1 SlashdotDirected_A_IN_34:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_43:1 SlashdotDEBREE_B_38:1
+1 SlashdotCommonNeighbor_16:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_155:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_233:1 SlashdotDEBREE_B_157:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_233:1 SlashdotDEBREE_B_11:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_14:1 SlashdotDirected_B_IN_19:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_21:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_14:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_27:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_14:1 SlashdotDirected_B_IN_8:1 SlashdotDEBREE_A_204:1 SlashdotDEBREE_B_8:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_122:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_17:1 SlashdotDirected_B_IN_9:1 SlashdotDEBREE_A_132:1 SlashdotDEBREE_B_9:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_99:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_4:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_100:1 SlashdotDEBREE_B_2:1
?0 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_67:1 SlashdotDirected_B_OUT_155:1 SlashdotDirected_A_IN_20:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_81:1 SlashdotDEBREE_B_157:1
?0 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_9:1 SlashdotDirected_B_OUT_155:1 SlashdotDirected_A_IN_18:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_27:1 SlashdotDEBREE_B_157:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_8:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_202:1 SlashdotDEBREE_B_2:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_48:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_26:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_64:1 SlashdotDEBREE_B_11:1
?0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_142:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_5:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_143:1 SlashdotDEBREE_B_2:1
#edge 27 86 structure_hole_2
#edge 27 142 structure_hole_1
#edge 27 179 structure_hole_1
#edge 27 219 structure_hole_1
#edge 27 234 structure_hole_1
#edge 27 247 structure_hole_1
#edge 27 252 structure_hole_2
#edge 27 263 structure_hole_1
#edge 27 264 structure_hole_1
#edge 27 265 structure_hole_1
#edge 27 266 structure_hole_1
#edge 27 267 structure_hole_1
#edge 27 268 structure_hole_2
#edge 27 269 structure_hole_1
#edge 27 270 structure_hole_1
#edge 27 271 structure_hole_1
#edge 27 272 structure_hole_1
#edge 27 273 structure_hole_1
#edge 27 274 structure_hole_1
#edge 27 275 structure_hole_1
#edge 27 276 structure_hole_1
#edge 27 277 structure_hole_1
#edge 27 278 structure_hole_1
#edge 27 279 structure_hole_1
#edge 27 280 structure_hole_1
#edge 27 281 structure_hole_1
#edge 27 282 structure_hole_1
#edge 27 283 structure_hole_1
#edge 27 284 structure_hole_1
#edge 27 285 structure_hole_1
#edge 27 286 structure_hole_1
#edge 86 142 structure_hole_1
#edge 86 179 structure_hole_1
#edge 86 219 structure_hole_1
#edge 86 234 structure_hole_1
#edge 86 247 structure_hole_1
#edge 86 252 structure_hole_1
#edge 86 263 structure_hole_1
#edge 86 264 structure_hole_1
#edge 86 265 structure_hole_1
#edge 86 266 structure_hole_1
#edge 86 267 structure_hole_1
#edge 86 268 structure_hole_1
#edge 86 269 structure_hole_1
#edge 86 270 structure_hole_1
#edge 86 271 structure_hole_1
#edge 86 272 structure_hole_1
#edge 86 273 structure_hole_1
#edge 86 274 structure_hole_1
#edge 86 275 structure_hole_1
#edge 86 276 structure_hole_1
#edge 86 277 structure_hole_1
#edge 86 278 structure_hole_1
#edge 86 279 structure_hole_1
#edge 86 280 structure_hole_1
#edge 86 281 structure_hole_1
#edge 86 282 structure_hole_1
#edge 86 283 structure_hole_1
#edge 86 284 structure_hole_1
#edge 86 285 structure_hole_1
#edge 86 286 structure_hole_1
#edge 142 179 structure_hole_1
#edge 142 219 structure_hole_1
#edge 142 234 structure_hole_1
#edge 142 247 structure_hole_1
#edge 142 252 structure_hole_1
#edge 142 263 structure_hole_1
#edge 142 264 structure_hole_2
#edge 142 265 structure_hole_2
#edge 142 266 structure_hole_1
#edge 142 267 structure_hole_1
#edge 142 268 structure_hole_1
#edge 142 269 structure_hole_1
#edge 142 270 structure_hole_2
#edge 142 271 structure_hole_1
#edge 142 272 structure_hole_1
#edge 142 273 structure_hole_1
#edge 142 274 structure_hole_1
#edge 142 275 structure_hole_1
#edge 142 276 structure_hole_1
#edge 142 277 structure_hole_1
#edge 142 278 structure_hole_1
#edge 142 279 structure_hole_1
#edge 142 280 structure_hole_1
#edge 142 281 structure_hole_1
#edge 142 282 structure_hole_1
#edge 142 283 structure_hole_2
#edge 142 284 structure_hole_1
#edge 142 285 structure_hole_1
#edge 142 286 structure_hole_1
#edge 179 219 structure_hole_1
#edge 179 234 structure_hole_1
#edge 179 247 structure_hole_1
#edge 179 252 structure_hole_1
#edge 179 263 structure_hole_1
#edge 179 264 structure_hole_1
#edge 179 265 structure_hole_1
#edge 179 266 structure_hole_1
#edge 179 267 structure_hole_1
#edge 179 268 structure_hole_1
#edge 179 269 structure_hole_1
#edge 179 270 structure_hole_1
#edge 179 271 structure_hole_1
#edge 179 272 structure_hole_1
#edge 179 273 structure_hole_1
#edge 179 274 structure_hole_1
#edge 179 275 structure_hole_1
#edge 179 276 structure_hole_1
#edge 179 277 structure_hole_1
#edge 179 278 structure_hole_1
#edge 179 279 structure_hole_1
#edge 179 280 structure_hole_1
#edge 179 281 structure_hole_1
#edge 179 282 structure_hole_1
#edge 179 283 structure_hole_1
#edge 179 284 structure_hole_1
#edge 179 285 structure_hole_1
#edge 179 286 structure_hole_1
#edge 219 234 structure_hole_1
#edge 219 247 structure_hole_1
#edge 219 252 structure_hole_1
#edge 219 263 structure_hole_1
#edge 219 264 structure_hole_2
#edge 219 265 structure_hole_2
#edge 219 266 structure_hole_1
#edge 219 267 structure_hole_2
#edge 219 268 structure_hole_1
#edge 219 269 structure_hole_1
#edge 219 270 structure_hole_1
#edge 219 271 structure_hole_1
#edge 219 272 structure_hole_1
#edge 219 273 structure_hole_1
#edge 219 274 structure_hole_1
#edge 219 275 structure_hole_1
#edge 219 276 structure_hole_1
#edge 219 277 structure_hole_1
#edge 219 278 structure_hole_1
#edge 219 279 structure_hole_2
#edge 219 280 structure_hole_1
#edge 219 281 structure_hole_1
#edge 219 282 structure_hole_1
#edge 219 283 structure_hole_2
#edge 219 284 structure_hole_1
#edge 219 285 structure_hole_1
#edge 219 286 structure_hole_1
#edge 234 247 structure_hole_1
#edge 234 252 structure_hole_1
#edge 234 263 structure_hole_1
#edge 234 264 structure_hole_1
#edge 234 265 structure_hole_1
#edge 234 266 structure_hole_1
#edge 234 267 structure_hole_1
#edge 234 268 structure_hole_1
#edge 234 269 structure_hole_1
#edge 234 270 structure_hole_1
#edge 234 271 structure_hole_1
#edge 234 272 structure_hole_1
#edge 234 273 structure_hole_1
#edge 234 274 structure_hole_1
#edge 234 275 structure_hole_1
#edge 234 276 structure_hole_1
#edge 234 277 structure_hole_1
#edge 234 278 structure_hole_1
#edge 234 279 structure_hole_1
#edge 234 280 structure_hole_1
#edge 234 281 structure_hole_1
#edge 234 282 structure_hole_1
#edge 234 283 structure_hole_1
#edge 234 284 structure_hole_1
#edge 234 285 structure_hole_1
#edge 234 286 structure_hole_1
#edge 247 252 structure_hole_1
#edge 247 263 structure_hole_1
#edge 247 264 structure_hole_2
#edge 247 265 structure_hole_1
#edge 247 266 structure_hole_1
#edge 247 267 structure_hole_1
#edge 247 268 structure_hole_1
#edge 247 269 structure_hole_1
#edge 247 270 structure_hole_1
#edge 247 271 structure_hole_1
#edge 247 272 structure_hole_1
#edge 247 273 structure_hole_1
#edge 247 274 structure_hole_1
#edge 247 275 structure_hole_1
#edge 247 276 structure_hole_1
#edge 247 277 structure_hole_1
#edge 247 278 structure_hole_1
#edge 247 279 structure_hole_1
#edge 247 280 structure_hole_1
#edge 247 281 structure_hole_1
#edge 247 282 structure_hole_1
#edge 247 283 structure_hole_1
#edge 247 284 structure_hole_1
#edge 247 285 structure_hole_1
#edge 247 286 structure_hole_1
#edge 252 263 structure_hole_1
#edge 252 264 structure_hole_1
#edge 252 265 structure_hole_1
#edge 252 266 structure_hole_1
#edge 252 267 structure_hole_1
#edge 252 268 structure_hole_1
#edge 252 269 structure_hole_1
#edge 252 270 structure_hole_1
#edge 252 271 structure_hole_1
#edge 252 272 structure_hole_1
#edge 252 273 structure_hole_1
#edge 252 274 structure_hole_1
#edge 252 275 structure_hole_1
#edge 252 276 structure_hole_1
#edge 252 277 structure_hole_1
#edge 252 278 structure_hole_1
#edge 252 279 structure_hole_1
#edge 252 280 structure_hole_1
#edge 252 281 structure_hole_1
#edge 252 282 structure_hole_1
#edge 252 283 structure_hole_1
#edge 252 284 structure_hole_1
#edge 252 285 structure_hole_1
#edge 252 286 structure_hole_1
#edge 263 264 structure_hole_1
#edge 263 265 structure_hole_1
#edge 263 266 structure_hole_1
#edge 263 267 structure_hole_1
#edge 263 268 structure_hole_1
#edge 263 269 structure_hole_1
#edge 263 270 structure_hole_1
#edge 263 271 structure_hole_1
#edge 263 272 structure_hole_1
#edge 263 273 structure_hole_1
#edge 263 274 structure_hole_1
#edge 263 275 structure_hole_1
#edge 263 276 structure_hole_1
#edge 263 277 structure_hole_1
#edge 263 278 structure_hole_1
#edge 263 279 structure_hole_1
#edge 263 280 structure_hole_1
#edge 263 281 structure_hole_1
#edge 263 282 structure_hole_1
#edge 263 283 structure_hole_1
#edge 263 284 structure_hole_1
#edge 263 285 structure_hole_1
#edge 263 286 structure_hole_1
#edge 264 265 structure_hole_1
#edge 264 266 structure_hole_1
#edge 264 267 structure_hole_2
#edge 264 268 structure_hole_2
#edge 264 269 structure_hole_1
#edge 264 270 structure_hole_1
#edge 264 271 structure_hole_2
#edge 264 272 structure_hole_1
#edge 264 273 structure_hole_1
#edge 264 274 structure_hole_2
#edge 264 275 structure_hole_1
#edge 264 276 structure_hole_1
#edge 264 277 structure_hole_1
#edge 264 278 structure_hole_2
#edge 264 279 structure_hole_2
#edge 264 280 structure_hole_1
#edge 264 281 structure_hole_1
#edge 264 282 structure_hole_1
#edge 264 283 structure_hole_2
#edge 264 284 structure_hole_1
#edge 264 285 structure_hole_1
#edge 264 286 structure_hole_1
#edge 265 266 structure_hole_1
#edge 265 267 structure_hole_1
#edge 265 268 structure_hole_1
#edge 265 269 structure_hole_1
#edge 265 270 structure_hole_1
#edge 265 271 structure_hole_1
#edge 265 272 structure_hole_1
#edge 265 273 structure_hole_1
#edge 265 274 structure_hole_1
#edge 265 275 structure_hole_1
#edge 265 276 structure_hole_1
#edge 265 277 structure_hole_1
#edge 265 278 structure_hole_1
#edge 265 279 structure_hole_1
#edge 265 280 structure_hole_1
#edge 265 281 structure_hole_1
#edge 265 282 structure_hole_1
#edge 265 283 structure_hole_1
#edge 265 284 structure_hole_1
#edge 265 285 structure_hole_1
#edge 265 286 structure_hole_1
#edge 266 267 structure_hole_1
#edge 266 268 structure_hole_1
#edge 266 269 structure_hole_1
#edge 266 270 structure_hole_1
#edge 266 271 structure_hole_1
#edge 266 272 structure_hole_1
#edge 266 273 structure_hole_1
#edge 266 274 structure_hole_1
#edge 266 275 structure_hole_1
#edge 266 276 structure_hole_1
#edge 266 277 structure_hole_1
#edge 266 278 structure_hole_1
#edge 266 279 structure_hole_1
#edge 266 280 structure_hole_1
#edge 266 281 structure_hole_1
#edge 266 282 structure_hole_1
#edge 266 283 structure_hole_1
#edge 266 284 structure_hole_1
#edge 266 285 structure_hole_1
#edge 266 286 structure_hole_1
#edge 267 268 structure_hole_1
#edge 267 269 structure_hole_1
#edge 267 270 structure_hole_1
#edge 267 271 structure_hole_1
#edge 267 272 structure_hole_1
#edge 267 273 structure_hole_1
#edge 267 274 structure_hole_1
#edge 267 275 structure_hole_1
#edge 267 276 structure_hole_1
#edge 267 277 structure_hole_1
#edge 267 278 structure_hole_1
#edge 267 279 structure_hole_1
#edge 267 280 structure_hole_1
#edge 267 281 structure_hole_1
#edge 267 282 structure_hole_1
#edge 267 283 structure_hole_1
#edge 267 284 structure_hole_1
#edge 267 285 structure_hole_1
#edge 267 286 structure_hole_1
#edge 268 269 structure_hole_1
#edge 268 270 structure_hole_1
#edge 268 271 structure_hole_1
#edge 268 272 structure_hole_1
#edge 268 273 structure_hole_1
#edge 268 274 structure_hole_1
#edge 268 275 structure_hole_1
#edge 268 276 structure_hole_1
#edge 268 277 structure_hole_1
#edge 268 278 structure_hole_1
#edge 268 279 structure_hole_1
#edge 268 280 structure_hole_1
#edge 268 281 structure_hole_1
#edge 268 282 structure_hole_1
#edge 268 283 structure_hole_1
#edge 268 284 structure_hole_1
#edge 268 285 structure_hole_1
#edge 268 286 structure_hole_1
#edge 269 270 structure_hole_1
#edge 269 271 structure_hole_1
#edge 269 272 structure_hole_1
#edge 269 273 structure_hole_1
#edge 269 274 structure_hole_1
#edge 269 275 structure_hole_1
#edge 269 276 structure_hole_1
#edge 269 277 structure_hole_1
#edge 269 278 structure_hole_1
#edge 269 279 structure_hole_1
#edge 269 280 structure_hole_1
#edge 269 281 structure_hole_1
#edge 269 282 structure_hole_1
#edge 269 283 structure_hole_1
#edge 269 284 structure_hole_1
#edge 269 285 structure_hole_1
#edge 269 286 structure_hole_1
#edge 270 271 structure_hole_1
#edge 270 272 structure_hole_1
#edge 270 273 structure_hole_1
#edge 270 274 structure_hole_1
#edge 270 275 structure_hole_1
#edge 270 276 structure_hole_1
#edge 270 277 structure_hole_1
#edge 270 278 structure_hole_1
#edge 270 279 structure_hole_1
#edge 270 280 structure_hole_1
#edge 270 281 structure_hole_1
#edge 270 282 structure_hole_1
#edge 270 283 structure_hole_1
#edge 270 284 structure_hole_1
#edge 270 285 structure_hole_1
#edge 270 286 structure_hole_1
#edge 271 272 structure_hole_1
#edge 271 273 structure_hole_1
#edge 271 274 structure_hole_1
#edge 271 275 structure_hole_1
#edge 271 276 structure_hole_1
#edge 271 277 structure_hole_1
#edge 271 278 structure_hole_1
#edge 271 279 structure_hole_1
#edge 271 280 structure_hole_1
#edge 271 281 structure_hole_1
#edge 271 282 structure_hole_1
#edge 271 283 structure_hole_1
#edge 271 284 structure_hole_1
#edge 271 285 structure_hole_1
#edge 271 286 structure_hole_1
#edge 272 273 structure_hole_1
#edge 272 274 structure_hole_1
#edge 272 275 structure_hole_1
#edge 272 276 structure_hole_1
#edge 272 277 structure_hole_1
#edge 272 278 structure_hole_1
#edge 272 279 structure_hole_1
#edge 272 280 structure_hole_1
#edge 272 281 structure_hole_1
#edge 272 282 structure_hole_1
#edge 272 283 structure_hole_1
#edge 272 284 structure_hole_1
#edge 272 285 structure_hole_1
#edge 272 286 structure_hole_1
#edge 273 274 structure_hole_1
#edge 273 275 structure_hole_1
#edge 273 276 structure_hole_1
#edge 273 277 structure_hole_1
#edge 273 278 structure_hole_1
#edge 273 279 structure_hole_1
#edge 273 280 structure_hole_1
#edge 273 281 structure_hole_1
#edge 273 282 structure_hole_1
#edge 273 283 structure_hole_1
#edge 273 284 structure_hole_1
#edge 273 285 structure_hole_1
#edge 273 286 structure_hole_1
#edge 274 275 structure_hole_1
#edge 274 276 structure_hole_1
#edge 274 277 structure_hole_1
#edge 274 278 structure_hole_1
#edge 274 279 structure_hole_1
#edge 274 280 structure_hole_1
#edge 274 281 structure_hole_1
#edge 274 282 structure_hole_1
#edge 274 283 structure_hole_1
#edge 274 284 structure_hole_1
#edge 274 285 structure_hole_1
#edge 274 286 structure_hole_1
#edge 275 276 structure_hole_1
#edge 275 277 structure_hole_1
#edge 275 278 structure_hole_1
#edge 275 279 structure_hole_1
#edge 275 280 structure_hole_1
#edge 275 281 structure_hole_1
#edge 275 282 structure_hole_1
#edge 275 283 structure_hole_1
#edge 275 284 structure_hole_1
#edge 275 285 structure_hole_1
#edge 275 286 structure_hole_1
#edge 276 277 structure_hole_1
#edge 276 278 structure_hole_1
#edge 276 279 structure_hole_1
#edge 276 280 structure_hole_1
#edge 276 281 structure_hole_1
#edge 276 282 structure_hole_1
#edge 276 283 structure_hole_1
#edge 276 284 structure_hole_1
#edge 276 285 structure_hole_1
#edge 276 286 structure_hole_1
#edge 277 278 structure_hole_1
#edge 277 279 structure_hole_1
#edge 277 280 structure_hole_1
#edge 277 281 structure_hole_1
#edge 277 282 structure_hole_1
#edge 277 283 structure_hole_1
#edge 277 284 structure_hole_1
#edge 277 285 structure_hole_1
#edge 277 286 structure_hole_1
#edge 278 279 structure_hole_1
#edge 278 280 structure_hole_1
#edge 278 281 structure_hole_1
#edge 278 282 structure_hole_1
#edge 278 283 structure_hole_1
#edge 278 284 structure_hole_1
#edge 278 285 structure_hole_1
#edge 278 286 structure_hole_1
#edge 279 280 structure_hole_1
#edge 279 281 structure_hole_1
#edge 279 282 structure_hole_1
