Source,Target
4999,242008
4999,242009
4999,245612
114193,136019
114193,230231
114193,242008
114193,242009
114193,245612
136019,230231
136019,242008
136019,242009
136019,245612
230231,242008
230231,242009
230231,245612
242008,242009
242008,245612
242009,245612
132956,292310
132956,296314
132956,296315
132956,296316
132956,296317
132956,296319
132956,296320
132956,317789
292310,296314
292310,296315
292310,296316
292310,296317
292310,296319
292310,296320
292310,317789
296314,296315
296314,296316
296314,296317
296314,296319
296314,296320
296314,317789
296315,296316
296315,296317
296315,296319
296315,296320
296315,317789
296316,296317
296316,296319
296316,296320
296316,317789
296317,296319
296317,296320
296317,317789
296319,296320
296319,317789
296320,317789
66065,179997
66065,212898
66065,247578
66065,255516
66065,283823
66065,285511
66065,305354
179997,212898
179997,247578
179997,283823
179997,285511
179997,305354
212898,247578
212898,283823
212898,285511
212898,305354
247578,283823
247578,285511
247578,305354
255516,283823
283823,285511
283823,305354
285511,305354
97335,240089
97335,270678
97335,288101
97335,288102
97335,288103
97335,288104
240089,270678
240089,288101
240089,288102
240089,288103
240089,288104
270678,288101
270678,288102
270678,288103
270678,288104
288101,288102
288101,288103
288101,288104
288102,288103
288102,288104
288103,288104
121657,234867
121657,262768
121657,268871
121657,274991
121657,313968
121657,328694
172369,248819
172369,268871
172369,270145
172369,270146
172369,284636
172369,343584
172369,343585
234867,313968
234867,328694
248819,268871
248819,343584
248819,343585
262768,274991
268871,343584
268871,343585
270145,270146
270145,284636
270146,284636
313968,328694
343584,343585
174528,246416
174528,274543
174528,274852
174528,275660
174528,275661
246416,274543
246416,274852
246416,275660
246416,275661
274543,274852
274543,275660
274543,275661
274852,275660
274852,275661
275660,275661
16298,21993
16298,28754
16298,35202
16298,44428
16298,44429
16298,54518
16298,63073
16298,85896
16298,85897
16298,85899
16298,85900
16298,85901
16298,85902
16298,85903
16298,95895
21993,28754
21993,35202
21993,44428
21993,44429
21993,54518
21993,63073
21993,85896
21993,85897
21993,85899
21993,85900
21993,85901
21993,85902
21993,85903
21993,95895
28754,35202
28754,44428
28754,44429
28754,54518
28754,63073
28754,85896
28754,85897
28754,85899
28754,85900
28754,85901
28754,85902
28754,85903
28754,95895
35202,44428
35202,44429
35202,54518
35202,63073
35202,85896
35202,85897
35202,85899
35202,85900
35202,85901
35202,85902
35202,85903
35202,95895
44428,44429
44428,54518
44428,63073
44428,85896
44428,85897
44428,85899
44428,85900
44428,85901
44428,85902
44428,85903
44428,95895
44429,54518
44429,63073
44429,85896
44429,85897
44429,85899
44429,85900
44429,85901
44429,85902
44429,85903
44429,95895
54518,63073
54518,85896
54518,85897
54518,85899
54518,85900
54518,85901
54518,85902
54518,85903
54518,95895
63073,85896
63073,85897
63073,85899
63073,85900
63073,85901
63073,85902
63073,85903
63073,95895
85896,85897
85896,85899
85896,85900
85896,85901
85896,85902
85896,85903
85896,95895
85897,85899
85897,85900
85897,85901
85897,85902
85897,85903
85897,95895
85899,85900
85899,85901
85899,85902
85899,85903
85899,95895
85900,85901
85900,85902
85900,85903
85900,95895
85901,85902
85901,85903
85901,95895
85902,85903
85902,95895
85903,95895
7869,8109
7869,8772
7869,16507
7869,17098
7869,23445
7869,23446
7869,23447
7869,24037
7869,25631
8109,8772
8109,16507
8109,17098
8109,23445
8109,23446
8109,23447
8109,24037
8109,25631
8772,16507
8772,17098
8772,23445
8772,23446
8772,23447
8772,24037
8772,25631
16507,17098
16507,23445
16507,23446
16507,23447
16507,24037
16507,25631
17098,23445
17098,23446
17098,23447
17098,24037
17098,25631
23445,23446
23445,23447
23445,24037
23445,25631
23446,23447
23446,24037
23446,25631
23447,24037
23447,25631
24037,25631
27585,28476
27585,31214
27585,31236
27585,32404
27585,32798
27585,33155
27585,33896
28476,31214
31236,32404
31236,32798
31236,33155
31236,33896
32404,32798
32404,33155
32404,33896
32798,33155
32798,33896
33155,33896
42410,99251
42410,106500
42410,275629
42410,296415
42410,296416
42410,296417
99251,106500
99251,275629
99251,296415
99251,296416
99251,296417
106500,275629
106500,296415
106500,296416
106500,296417
275629,296415
275629,296416
275629,296417
296415,296416
296415,296417
296416,296417
17490,28901
17490,78784
17490,268568
17490,275721
17490,341597
17490,341598
17490,343853
28901,78784
28901,268568
28901,275721
28901,341597
28901,341598
28901,343853
78784,268568
78784,275721
78784,341597
78784,341598
78784,343853
268568,275721
268568,341597
268568,341598
268568,343853
275721,341597
275721,341598
275721,343853
341597,341598
341597,343853
341598,343853
216349,241962
216349,306258
216349,306990
216349,306991
216349,306992
241962,306258
241962,306990
241962,306991
241962,306992
306258,306990
306258,306991
306258,306992
306990,306991
306990,306992
306991,306992
11174,37569
11174,71992
11174,94969
11174,367182
11174,367183
11174,367184
11174,367185
11174,367186
11174,367187
11174,402243
37569,71992
37569,94969
37569,367182
37569,367183
37569,367184
37569,367185
37569,367186
37569,367187
37569,402243
71992,94969
71992,367182
71992,367183
71992,367184
71992,367185
71992,367186
71992,367187
71992,402243
94969,367182
94969,367183
94969,367184
94969,367185
94969,367186
94969,367187
94969,402243
367182,367183
367182,367184
367182,367185
367182,367186
367182,367187
367182,402243
367183,367184
367183,367185
367183,367186
367183,367187
367183,402243
367184,367185
367184,367186
367184,367187
367184,402243
367185,367186
367185,367187
367185,402243
367186,367187
367186,402243
367187,402243
45072,45073
45072,45074
45072,45075
45072,45076
45072,45077
45072,46232
45072,49809
45073,45074
45073,45075
45073,45076
45073,45077
45073,46232
45073,49809
45074,45075
45074,45076
45074,45077
45074,46232
45074,49809
45075,45076
45075,45077
45075,46232
45075,49809
45076,45077
45076,46232
45076,49809
45077,46232
45077,49809
46232,49809
44705,107307
44705,110687
44705,166890
44705,197280
44705,211233
44705,289553
107307,110687
107307,197280
107307,289553
107307,340279
107307,347790
166890,211233
197280,289553
197280,340279
289553,340279
289553,347790
45470,295628
45470,325579
45470,325580
45470,325581
45470,325582
45470,326678
295628,325579
295628,325580
295628,325581
295628,325582
295628,326678
325579,325580
325579,325581
325579,325582
325579,326678
325580,325581
325580,325582
325580,326678
325581,325582
325581,326678
325582,326678
76888,104585
76888,104586
76888,154173
76888,159968
76888,166623
76888,181558
104585,104586
104585,154173
104585,159968
104585,166623
104585,181558
104586,154173
104586,159968
104586,166623
104586,181558
154173,159968
154173,166623
154173,181558
159968,166623
159968,181558
166623,181558
75773,194371
75773,197747
75773,218134
75773,218135
75773,218136
75773,218137
75773,226801
75773,236128
75773,236129
75773,277254
75773,277255
194371,197747
194371,218134
194371,218135
194371,218136
194371,218137
194371,226801
194371,236128
194371,236129
194371,277254
194371,277255
197747,226801
197747,277254
197747,277255
218134,218135
218134,218136
218134,218137
218134,226801
218134,236128
218134,236129
218135,218136
218135,218137
218135,226801
218135,236128
218135,236129
218136,218137
218136,226801
218136,236128
218136,236129
218137,226801
226801,236128
226801,236129
226801,277254
236128,236129
277254,277255
26294,52487
26294,86190
26294,90162
26294,120120
26294,131347
26294,183580
26294,243602
26294,247153
52487,86190
52487,90162
52487,120120
52487,131347
52487,183580
52487,243602
52487,247153
86190,90162
86190,120120
86190,131347
86190,183580
86190,243602
86190,247153
90162,120120
90162,131347
90162,183580
90162,243602
90162,247153
120120,131347
120120,183580
120120,243602
120120,247153
131347,183580
131347,243602
131347,247153
183580,243602
183580,247153
243602,247153
65842,287520
65842,320686
65842,320687
65842,320688
65842,347268
65842,347987
65842,348104
287520,320686
287520,320687
287520,320688
287520,347987
320686,320687
320686,320688
320686,347268
320686,347987
320686,348104
320687,320688
320687,347987
320688,347987
347268,348104
13483,24831
13483,36542
13483,68694
13483,94806
13483,131270
13483,134088
13483,134089
13483,134090
13483,134091
24831,36542
24831,61413
24831,68694
24831,94806
24831,108231
24831,131270
24831,134088
24831,134089
24831,134090
24831,134091
24831,143154
36542,68694
36542,94806
36542,131270
36542,134088
36542,134089
36542,134090
36542,134091
61413,108231
61413,143154
68694,94806
68694,131270
68694,134088
68694,134089
68694,134090
68694,134091
94806,131270
94806,134088
94806,134089
94806,134090
94806,134091
108231,143154
131270,134088
131270,134089
131270,134090
131270,134091
134088,134089
134088,134090
134088,134091
134089,134090
134089,134091
134090,134091
93204,183462
93204,284344
93204,404901
93204,404902
93204,425173
182620,183462
182620,196830
182620,346969
183462,284344
183462,404901
183462,404902
183462,425173
196830,346969
284344,404901
284344,404902
284344,425173
404901,404902
404901,425173
404902,425173
113610,301675
113610,301676
113610,406840
113610,406841
301675,301676
301675,338183
301675,338184
301676,338183
301676,338184
338183,338184
406840,406841
77750,292303
77750,292304
77750,292305
77750,292306
77750,292307
77750,292308
77750,298812
77750,298813
77750,303623
77750,303624
77750,312733
77750,330782
77750,330783
77750,333702
77750,339151
292303,292304
292303,292305
292303,292306
292303,292307
292303,292308
292303,298812
292303,298813
292303,303623
292303,303624
292303,312733
292304,292305
292304,292306
292304,292307
292304,292308
292304,298812
292304,298813
292304,303623
292304,303624
292304,312733
292305,292306
292305,292307
292305,292308
292305,298812
292305,298813
292305,303623
292305,303624
292305,312733
292305,330782
292305,330783
292305,333702
292305,339151
292306,292307
292306,292308
292306,298812
292306,298813
292306,303623
292306,303624
292306,312733
292306,330782
292306,330783
292306,333702
292306,339151
292307,292308
292307,298812
292307,298813
292307,303623
292307,303624
292307,312733
292307,330782
292307,330783
292307,333702
292307,339151
292308,298812
292308,298813
292308,303623
292308,303624
292308,312733
292308,330782
292308,330783
292308,333702
292308,339151
298812,298813
298812,303623
298812,303624
298812,312733
298812,330782
298812,330783
298812,333702
298812,339151
298813,303623
298813,303624
298813,312733
298813,330782
298813,330783
298813,333702
298813,339151
303623,303624
303623,312733
303624,312733
330782,330783
330782,333702
330782,339151
330783,333702
330783,339151
333702,339151
334785,335937
334785,335938
334785,335939
334785,335940
334785,355204
334785,355205
335937,335938
335937,335939
335937,335940
335937,355204
335937,355205
335938,335939
335938,335940
335938,355204
335938,355205
335939,335940
335939,355204
335939,355205
335940,355204
335940,355205
355204,355205
77950,205792
77950,279246
77950,279862
77950,287885
77950,301027
77950,301028
205792,279246
205792,279862
205792,287885
205792,301027
205792,301028
279246,279862
279246,287885
279246,301027
279246,301028
279862,287885
279862,301027
279862,301028
287885,301027
287885,301028
301027,301028
150039,323570
150039,336769
150039,336770
150039,355611
150039,356218
323570,336769
323570,336770
323570,355611
323570,356218
336769,336770
336769,355611
336769,356218
336770,355611
336770,356218
355611,356218
61247,69419
61247,92621
61247,142238
61247,205670
61247,320944
61247,361734
61247,361735
61247,361736
69419,92621
69419,142238
69419,205670
69419,320944
69419,361734
69419,361735
69419,361736
92621,142238
92621,205670
92621,320944
92621,361734
92621,361735
92621,361736
142238,205670
142238,320944
142238,361734
142238,361735
142238,361736
205670,320944
205670,361734
205670,361735
205670,361736
320944,361734
320944,361735
320944,361736
361734,361735
361734,361736
361735,361736
113231,298170
113231,298171
113231,319748
113231,319749
113231,343207
113231,343208
298170,298171
298170,319748
298170,319749
298170,343207
298170,343208
298171,319748
298171,319749
298171,343207
298171,343208
319748,319749
319748,343207
319748,343208
319749,343207
319749,343208
343207,343208
38842,55439
38842,208782
38842,290369
38842,290370
38842,290371
38842,290372
55439,208782
55439,290369
55439,290370
55439,290371
55439,290372
208782,290369
208782,290370
208782,290371
208782,290372
290369,290370
290369,290371
290369,290372
290370,290371
290370,290372
290371,290372
152323,152324
152323,152325
152323,152326
152323,152327
152323,152328
152323,152329
152323,152330
152323,152331
152324,152325
152324,152326
152324,152327
152324,152328
152324,152329
152324,152330
152324,152331
152325,152326
152325,152327
152325,152328
152325,152329
152325,152330
152325,152331
152326,152327
152326,152328
152326,152329
152326,152330
152326,152331
152327,152328
152327,152329
152327,152330
152327,152331
152328,152329
152328,152330
152328,152331
152329,152330
152329,152331
152330,152331
117458,174592
117458,360523
117458,360524
117458,372889
117458,377149
117458,377150
174592,360523
174592,360524
174592,372889
174592,377149
174592,377150
360523,360524
360523,372889
360523,377149
360523,377150
360524,372889
360524,377149
360524,377150
372889,377149
372889,377150
377149,377150
114308,418019
114308,421239
114308,421240
114308,422643
114308,423460
114308,425746
418019,421239
418019,421240
418019,422643
418019,423460
418019,425746
421239,421240
421239,422643
421239,423460
421239,425746
421240,422643
421240,423460
421240,425746
422643,423460
422643,425746
423460,425746
171103,233988
171103,311832
233988,311832
233988,377225
233988,389336
233988,405172
311832,377225
311832,389336
311832,405172
377225,389336
377225,405172
389336,405172
5457,10657
5457,238162
5457,290409
5457,290410
5457,290411
5457,290412
5457,290413
5457,290414
5457,290415
5457,300679
10657,238162
10657,290409
10657,290410
10657,290411
10657,290412
10657,290413
10657,290414
10657,290415
10657,300679
238162,290409
238162,290410
238162,290411
238162,290412
238162,290413
238162,290414
238162,290415
238162,300679
290409,290410
290409,290411
290409,290412
290409,290413
290409,290414
290409,290415
290409,300679
290410,290411
290410,290412
290410,290413
290410,290414
290410,290415
290410,300679
290411,290412
290411,290413
290411,290414
290411,290415
290411,300679
290412,290413
290412,290414
290412,290415
290412,300679
290413,290414
290413,290415
290413,300679
290414,290415
290414,300679
290415,300679
92300,116578
92300,117876
92300,213791
92300,352763
92300,368257
92300,377742
116578,117876
116578,213791
116578,352763
116578,368257
116578,377742
117876,213791
117876,352763
117876,368257
117876,377742
136955,169093
136955,377744
136955,377745
136955,377746
169093,213791
169093,377744
169093,377745
169093,377746
213791,352763
213791,368257
213791,377742
352763,368257
352763,377742
368257,377742
377744,377745
377744,377746
377745,377746
41378,369838
41378,373738
41378,373739
41378,373740
41378,385882
41378,385883
41378,389127
41378,399895
41378,399896
369838,373738
369838,373739
369838,373740
373738,373739
373738,373740
373739,373740
385882,385883
385882,389127
385882,399895
385882,399896
385883,389127
385883,399895
385883,399896
389127,399895
389127,399896
399895,399896
85983,196114
85983,246935
85983,368559
85983,368561
85983,386003
85983,389142
85983,389143
196114,246935
196114,368559
196114,368561
196114,386003
196114,389142
196114,389143
246935,368559
246935,368561
246935,386003
368559,368561
368559,386003
368559,389142
368559,389143
368561,386003
368561,389142
368561,389143
389142,389143
5291,8033
5291,18837
5291,26818
5291,28288
5291,40165
5291,40891
5291,51482
5291,57458
8033,18837
8033,26818
8033,28288
8033,40165
8033,40891
8033,51482
8033,57458
18837,26818
28288,40165
28288,40891
28288,51482
28288,57458
40165,40891
40165,51482
40165,57458
40165,79557
40165,79558
40891,51482
40891,57458
51482,57458
79557,79558
26574,50987
26574,89375
26574,90924
26574,102574
26574,134155
26574,191917
26574,231553
26574,231554
26574,231555
26574,231556
26574,231557
26574,231558
26574,233421
26574,237473
26574,237475
26574,242792
26574,242793
26574,242794
26574,242795
50987,89375
50987,90924
50987,102574
50987,134155
50987,191917
50987,231555
50987,231557
50987,231558
50987,242793
89375,90924
89375,102574
89375,134155
89375,191917
89375,231555
89375,231557
89375,231558
89375,242793
90924,102574
90924,134155
90924,191917
90924,231553
90924,231554
90924,231555
90924,231556
90924,231557
90924,231558
90924,233421
90924,237473
90924,237475
90924,242792
90924,242793
90924,242794
90924,242795
102574,134155
102574,191917
102574,231553
102574,231554
102574,231555
102574,231556
102574,231557
102574,231558
102574,233421
102574,237473
102574,237475
102574,242792
102574,242793
102574,242794
102574,242795
134155,191917
134155,231555
134155,231557
134155,231558
134155,242793
191917,231555
191917,231557
191917,231558
191917,242793
231553,231554
231553,231555
231553,231556
231553,231557
231553,231558
231553,237473
231553,237475
231553,242792
231553,242794
231553,242795
231554,231555
231554,231556
231554,231557
231554,231558
231554,233421
231554,237473
231554,237475
231554,242792
231554,242794
231554,242795
231555,231557
231555,231558
231555,233421
231555,237473
231555,237475
231555,242793
231556,231557
231556,231558
231556,242792
231556,242794
231556,242795
231557,231558
231557,233421
231557,237473
231557,237475
231557,242792
231557,242793
231557,242794
231557,242795
231558,233421
231558,237473
231558,237475
231558,242792
231558,242793
231558,242794
231558,242795
237472,237473
237472,237474
237472,237475
237472,237476
237472,248702
237472,253301
237473,237474
237473,237475
237473,237476
237473,248702
237473,253301
237474,237475
237474,237476
237474,248702
237474,253301
237475,237476
237475,248702
237475,253301
237476,248702
237476,253301
242792,242794
242792,242795
242794,242795
248702,253301
33257,131716
33257,190289
33257,231762
33257,239014
33257,251264
131716,190289
131716,231762
131716,239014
131716,251264
168921,168922
168921,181066
168921,190289
168921,204360
168921,204361
168921,204362
168921,231762
168922,181066
168922,190289
168922,204360
168922,204361
168922,204362
168922,231762
181066,190289
181066,204360
181066,204361
181066,204362
181066,231762
190289,204360
190289,204361
190289,204362
190289,231762
190289,239014
204360,204361
204360,204362
204360,231762
204361,204362
204361,231762
204362,231762
204362,250667
229146,229147
229146,229148
229146,229149
229146,229150
229146,250667
229147,229148
229147,229149
229147,229150
229147,250667
229148,229149
229148,229150
229148,250667
229149,229150
229149,250667
229150,250667
231762,239014
239014,251264
68221,185868
68221,185869
68221,236980
127834,185869
127834,228927
127834,235114
127834,235115
127834,235116
127834,235117
185868,185869
185868,236980
185869,228927
185869,235114
185869,235115
185869,235116
185869,235117
185869,236980
228927,235114
228927,235115
228927,235116
228927,235117
235114,235115
235114,235116
235114,235117
235115,235116
235115,235117
235116,235117
27911,29562
27911,129333
27911,164802
27911,193695
27911,209927
27911,234946
27911,237105
27911,242881
27911,242882
29562,129333
29562,164802
29562,193695
29562,209927
29562,234946
29562,237105
29562,242881
29562,242882
129333,164802
129333,193695
129333,209927
129333,234946
129333,237105
129333,242881
129333,242882
164802,193695
193695,209927
193695,234946
193695,237105
193695,242881
193695,242882
209927,242881
209927,242882
234946,237105
242881,242882
232959,235135
232959,235136
232959,235137
232959,235138
232959,247208
235135,235136
235135,235137
235135,235138
235135,247208
235136,235137
235136,235138
235136,247208
235137,235138
235137,247208
235138,247208
23466,23467
23466,24403
23466,27585
23466,28476
23467,24403
24403,26381
24403,26851
26380,26381
26380,26851
26380,26852
26380,27383
26380,27542
26380,28713
26381,26851
26381,26852
26381,26853
26381,27383
26381,27542
26381,28713
26381,28764
26851,26852
26851,26853
26851,27542
26851,28713
26851,28764
26852,26853
26852,27383
26852,27542
26852,28713
26852,28764
26853,28764
27383,27542
27383,28713
27542,28713
27585,27586
27585,28476
27585,29596
27586,29596
193937,276687
193937,276688
193937,276689
193937,277398
193937,279732
193937,279733
193937,279734
193937,285535
276687,276688
276687,276689
276687,277398
276687,279732
276687,279733
276687,279734
276687,285535
276688,276689
276688,277398
276688,279732
276688,279733
276688,279734
276688,285535
276689,277398
276689,279732
276689,279733
276689,279734
276689,285535
277398,279732
277398,279733
277398,279734
277398,285535
279732,279733
279732,279734
279732,285535
279733,279734
279733,285535
279734,285535
46407,171583
46407,184567
46407,257364
46407,257365
46407,262640
46407,263527
46407,266856
46407,268363
46407,268364
46407,299944
46407,320157
46407,329235
46407,336087
46407,336088
168503,171583
168503,304876
168503,319989
168503,334442
168503,356284
168503,390368
171583,257364
171583,257365
171583,268364
171583,299944
171583,320157
171583,336087
184567,268363
184567,336088
257364,257365
257364,268364
257365,268364
262639,262640
262639,262641
262639,268364
262640,262641
262640,268364
262641,268364
268363,336088
268363,344265
299944,320157
299944,336087
319989,334442
320157,336087
336088,344265
166346,174776
166346,328177
166346,328178
166346,328179
166346,358043
174776,328177
174776,328178
174776,328179
174776,342816
174776,346507
174776,358043
328177,328178
328177,328179
328177,358043
328178,328179
328178,342816
328178,346507
328178,358043
328179,342816
328179,358043
149687,209120
149687,371167
149687,371168
149687,371169
149687,374160
149687,374161
149687,394838
209120,371167
209120,371168
209120,371169
209120,374160
209120,374161
371167,371168
371167,371169
371167,374160
371167,374161
371168,371169
371168,374160
371168,374161
371169,374160
371169,374161
374160,374161
11790,156085
11790,325039
11790,336947
11790,336948
11790,336966
156085,325039
156085,336947
156085,336948
156085,336966
325039,336947
325039,336948
325039,336966
336947,336948
336947,336966
336948,336966
87033,291232
87033,325416
87033,364112
87033,364113
87033,386362
87033,394816
87033,398377
291232,325416
291232,364112
291232,364113
291232,386362
291232,394816
291232,398377
325416,364112
325416,364113
325416,398377
364112,364113
364112,398377
364113,398377
364113,403379
364113,414556
364113,414557
364113,414558
386362,394816
398377,403379
398377,414556
398377,414557
398377,414558
403379,414556
403379,414557
403379,414558
414556,414557
414556,414558
414557,414558
90180,186964
90180,390062
170942,186964
170942,359231
170942,359232
170942,367190
170942,367191
170942,367192
170942,367193
186964,219096
186964,359231
186964,359232
186964,367190
186964,367191
186964,367192
186964,367193
219096,359232
219096,367192
219096,367193
359231,359232
359231,367190
359231,367191
359231,367192
359231,367193
359232,367190
359232,367191
359232,367192
359232,367193
367190,367191
367190,367192
367190,367193
367191,367192
367191,367193
367192,367193
126159,390554
126159,420090
390553,390554
390553,401448
390554,401448
390554,416302
390554,420090
401448,416302
43651,282489
43651,284065
43651,389120
43651,389121
43651,400531
282489,284065
282489,389120
282489,389121
282489,400531
284065,389120
284065,389121
284065,400531
389120,389121
389120,400531
389121,400531
77855,132598
77855,135426
77855,168959
77855,216583
77855,264818
77855,264819
77855,331493
77855,331494
77855,338055
132598,216583
132598,264818
132598,264819
132598,331493
132598,331494
135426,168959
135426,338055
135426,338056
168959,216583
168959,338055
168959,338056
216583,264818
216583,264819
216583,331493
216583,331494
264818,264819
264818,331493
264818,331494
264819,331493
264819,331494
331493,331494
338055,338056
151568,168135
151568,270064
151568,301831
151568,339588
168135,270064
168135,301831
168135,326591
168135,326592
168135,326593
168135,337118
168135,339588
168135,347467
168135,347468
168135,354731
270064,301831
270064,326592
270064,339588
270064,354387
301831,326592
301831,339588
301831,354387
326591,326592
326591,326593
326591,337118
326591,347467
326591,347468
326591,354731
326592,326593
326592,337118
326592,347467
326592,347468
326592,354387
326592,354731
326593,337118
326593,347467
326593,347468
326593,354731
337118,347467
337118,347468
337118,354731
347467,347468
347467,354731
347468,354731
101109,169678
101109,336522
101109,336523
101109,336524
101109,374190
101109,374191
101109,374192
101109,378892
169678,336522
169678,336523
169678,336524
169678,374190
169678,374191
169678,374192
169678,378892
336522,336523
336522,336524
336523,336524
374190,374191
374190,374192
374190,378892
374191,374192
374191,378892
374192,378892
76440,134714
76440,298912
76440,364341
76440,364342
76440,364343
76440,364344
76440,364345
76440,364346
76440,364347
76440,364348
134714,298912
134714,364341
134714,364342
134714,364343
134714,364344
134714,364345
134714,364346
134714,364347
134714,364348
298912,364341
298912,364342
298912,364343
298912,364344
298912,364345
298912,364346
298912,364347
298912,364348
364341,364342
364341,364343
364341,364344
364341,364345
364341,364346
364341,364347
364341,364348
364342,364343
364342,364344
364342,364345
364342,364346
364342,364347
364342,364348
364343,364344
364343,364345
364343,364346
364343,364347
364343,364348
364344,364345
364344,364346
364344,364347
364344,364348
364345,364346
364345,364347
364345,364348
364346,364347
364346,364348
364347,364348
335058,356688
356687,356688
356687,356689
356687,356690
356687,356691
356688,356689
356688,356690
356688,356691
356689,356690
356689,356691
356690,356691
127887,182176
127887,182177
127887,182178
127887,182179
127887,182180
127887,185610
182176,182177
182176,182178
182176,182179
182176,182180
182176,185610
182177,182178
182177,182179
182177,182180
182177,185610
182178,182179
182178,182180
182178,185610
182179,182180
182179,185610
182180,185610
40453,86369
40453,255046
40453,321924
40655,141135
40655,357628
86369,255046
86369,321924
86369,362763
132774,255046
132774,342785
132774,374764
134367,255046
134367,335645
141135,255046
141135,334720
141135,350622
141135,350623
141135,352155
141135,353917
141135,357628
247655,255046
247655,325192
255046,321924
255046,325192
255046,334720
255046,335645
255046,342785
255046,362763
255046,374764
350622,350623
350622,353917
350623,352155
47879,162887
47879,162889
47879,294729
47879,294730
47879,319553
47879,322486
47879,322488
47879,322489
47879,350934
162887,162889
162887,294729
162887,294730
162887,319553
162887,322486
162887,322488
162887,322489
162887,350934
162889,322486
294729,294730
319553,322489
319553,350934
322489,350934
18167,35055
18167,61216
18167,120127
18167,151899
18167,180847
18167,213083
18167,270942
18167,412590
35055,61216
35055,120127
35055,151899
35055,180847
35055,213083
35055,270942
35055,412590
61216,120127
61216,151899
61216,180847
61216,213083
61216,270942
61216,412590
120127,151899
120127,180847
120127,213083
120127,270942
120127,412590
151899,180847
151899,213083
151899,270942
151899,412590
180847,213083
180847,270942
180847,412590
213083,270942
213083,412590
270942,412590
116968,229589
116968,233021
116968,251322
116968,286507
116968,403794
116968,403795
116968,403796
229589,233021
229589,251322
229589,286507
229589,403794
229589,403795
229589,403796
233021,251322
233021,286507
233021,403794
233021,403795
233021,403796
251322,286507
251322,403794
251322,403795
251322,403796
286507,403794
286507,403795
286507,403796
403794,403795
403794,403796
403795,403796
38700,92541
38700,128403
38700,165329
38700,183685
38700,203837
38700,208787
38700,297717
92541,128403
92541,165329
92541,183685
92541,203837
92541,208787
92541,297717
128403,165329
128403,183685
128403,203837
128403,208787
128403,297717
165329,183685
165329,203837
165329,208787
165329,297717
183685,203837
183685,208787
183685,297717
203837,208787
203837,297717
208787,297717
10140,205430
10140,254711
10140,320760
10140,320761
10140,320762
205430,254711
205430,320760
205430,320761
205430,320762
254711,320760
254711,320761
254711,320762
320760,320761
320760,320762
320761,320762
80705,90328
80705,103113
80705,152685
80705,292414
80705,338597
80705,381126
90328,103113
90328,152685
90328,292414
90328,338597
90328,381125
90328,381126
90328,381128
90328,381130
103113,152685
103113,292414
103113,338597
103113,381125
103113,381126
103113,381128
103113,381130
152685,292414
152685,338597
152685,381126
292414,338597
292414,381125
292414,381126
292414,381128
292414,381130
338597,381126
381125,381128
381125,381130
381128,381130
119209,339217
119209,339218
119209,339219
119209,339220
119209,347963
119209,347964
339217,339218
339217,339219
339217,339220
339217,347963
339217,347964
339217,419758
339218,339219
339218,339220
339219,339220
339219,419758
347963,347964
218065,391428
218065,416364
218065,416365
218065,416366
391428,415941
391428,416364
391428,416365
391428,416366
416364,416365
416364,416366
416365,416366
7004,19910
7004,19911
7004,19912
7004,19913
7004,20042
7004,20043
7004,20044
18668,18669
18668,18672
18668,18673
18668,18767
18668,18768
18668,20863
18668,20864
18669,18672
18669,18673
18669,18767
18669,18768
18669,20863
18669,20864
18669,31137
18669,33510
18672,18673
18672,18767
18672,18768
18672,20863
18672,20864
18673,18767
18673,18768
18673,20863
18673,20864
18767,18768
18767,20863
18767,20864
18768,20863
18768,20864
19910,19911
19910,19912
19910,19913
19910,20042
19910,20043
19910,20044
19911,19912
19911,19913
19911,20042
19911,20043
19911,20044
19912,19913
19912,20042
19912,20043
19912,20044
19913,20042
19913,20043
19913,20044
20042,20043
20042,20044
20043,20044
20044,20864
20863,20864
20864,31137
20864,33510
31137,33510
4515,7206
4515,15489
4515,16088
4515,17635
4515,19256
4515,19599
4515,19600
4515,19625
7206,15489
7206,16088
7206,17635
7206,19256
7206,19599
7206,19600
7206,19625
15489,16088
15489,17635
15489,19256
15489,19599
15489,19600
15489,19625
16088,17635
16088,19256
16088,19599
16088,19600
16088,19625
17635,19256
17635,19599
17635,19600
17635,19625
19256,19599
19256,19600
19256,19625
19599,19600
19599,19625
19600,19625
19601,19602
19601,19608
19601,19621
19601,19622
19601,20490
19602,19608
19602,19621
19602,19622
19602,20490
19608,19621
19608,19622
19608,20490
19621,19622
19621,20490
19622,20490
77914,77915
77914,77916
77914,80567
77914,81780
77914,81781
77915,77916
77915,80567
77915,81780
77915,81781
77916,80567
77916,81780
77916,81781
80567,81780
80567,81781
81780,81781
58611,92678
58611,101471
58611,122315
58611,129207
58611,150658
58611,157245
92678,101471
92678,129207
92678,150658
92678,157245
101471,129207
101471,150658
101471,157245
122315,220850
122315,238591
122315,241823
122315,241824
122315,241825
129207,150658
129207,157245
150658,157245
220850,238591
220850,241823
220850,241824
220850,241825
238591,241823
238591,241824
238591,241825
241823,241824
241823,241825
241824,241825
60933,132426
60933,241480
60933,241481
60933,241482
60933,241483
60933,241484
132426,241480
132426,241481
132426,241482
132426,241483
132426,241484
241480,241481
241480,241482
241480,241483
241480,241484
241481,241482
241481,241483
241481,241484
241482,241483
241482,241484
241483,241484
11949,159609
11949,232591
